Latitude,Longitude,area
33.69583333,-7.420833333,3902300000
2.279166667,97.75416667,11966700000
36.72083333,52.72916667,2688300000
7.145833333,100.4625,2278900000
-30.0125,-51.27083333,71883900000
5.970833333,80.44583333,210900000
22.7125,91.2125,915700000
3.254166667,101.2958333,328300000
-6.0375,106.4541667,541100000
13.35416667,-89.0375,688500000
-25.17083333,33.5125,4.07166E+11
-28.80416667,32.02916667,3625500000
23.69583333,117.2291667,1009100000
28.67916667,-11.12083333,94563800000
6.779166667,-58.1875,7531300000
37.47916667,49.44583333,2109500000
22.50416667,114.0375,303700000
44.9625,12.5125,73276300000
31.17916667,121.8125,270500000
28.49583333,121.5791667,488500000
36.99583333,54.02916667,11575300000
0.029166667,109.2458333,9076300000
9.404166667,106.1375,1119000000
39.70416667,-75.5125,28563100000
-33.87083333,25.62916667,1450700000
10.77916667,122.6541667,1702200000
-8.4375,113.6041667,1216800000
30.37083333,120.8875,642500000
36.8375,121.4541667,990700000
19.2875,72.9125,4555700000
40.4375,122.2375,1516200000
-7.429166667,106.7958333,1405600000
29.17916667,50.6625,10658500000
36.99583333,7.254166667,1830500000
13.2125,80.32083333,3704300000
13.4375,-16.14583333,74309000000
46.15416667,34.8125,19089500000
5.920833333,-10.07083333,16259300000
-8.304166667,113.3041667,1191000000
31.94583333,120.3041667,319500000
6.5125,81.70416667,1242300000
6.545833333,-57.74583333,2216600000
23.62916667,117.0291667,1341400000
38.62083333,117.5708333,889800000
16.34583333,81.42083333,9327300000
-30.0125,30.92916667,284900000
-6.154166667,38.84583333,41588000000
-12.27083333,-76.90416667,1606200000
31.60416667,121.2458333,522500000
43.3625,131.7958333,16756900000
32.9125,13.24583333,2503600000
-6.670833333,111.1875,1355600000
2.354166667,111.5125,45280700000
7.054166667,125.6125,1688300000
21.7875,108.8458333,1383600000
-33.49583333,27.1375,30323800000
36.77916667,3.229166667,307400000
16.5625,107.6041667,1701600000
33.60416667,-7.620833333,1814000000
-6.079166667,12.47083333,3.70503E+12
2.504166667,100.1625,9173800000
-6.004166667,106.3958333,827700000
15.92916667,-85.65416667,10729200000
22.27916667,72.9125,34139800000
29.67916667,32.3625,675800000
30.27083333,121.4291667,429000000
2.395833333,101.9708333,1249800000
8.379166667,100.1708333,1981800000
16.12083333,120.3875,834600000
30.74583333,121.3791667,405500000
-29.99583333,-51.22916667,8784100000
13.95416667,-91.3125,1512100000
23.55416667,116.8875,401900000
37.0625,119.2541667,638500000
3.979166667,98.54583333,3947100000
10.79583333,75.94583333,6220600000
32.20416667,121.3791667,397500000
16.54583333,97.6625,9438000000
39.2125,49.02083333,5703700000
10.10416667,106.6791667,579800000
24.39583333,117.9041667,683900000
6.2375,102.0958333,1504800000
-19.64583333,44.42916667,48097600000
37.95416667,27.27083333,3537300000
31.0125,121.9041667,320100000
-6.8625,110.1625,756600000
5.379166667,100.3708333,399200000
39.1625,118.6791667,746900000
-8.379166667,113.4791667,935800000
10.47083333,107.3625,1155800000
24.4125,120.6041667,806400000
13.19583333,-88.3375,2348800000
22.87916667,115.3125,939400000
22.72916667,120.2541667,293700000
11.5375,122.8625,2088700000
34.92083333,119.1958333,553400000
24.75416667,67.47083333,1664700000
6.7125,101.6375,2671500000
9.745833333,106.5375,709100000
13.82083333,121.4625,805800000
38.12083333,118.2291667,999300000
19.19583333,-69.62083333,5532100000
6.279166667,1.8125,23202500000
-7.695833333,113.9375,1359900000
22.8875,115.6708333,537600000
39.40416667,127.4541667,3368500000
42.1875,41.64583333,13548400000
36.8125,53.1125,4303700000
6.8875,101.2791667,3940300000
6.145833333,-10.3875,4966000000
5.795833333,0.654166667,4.12772E+11
18.74583333,-95.74583333,39710800000
7.304166667,79.8375,300600000
39.04583333,118.2791667,659000000
39.3375,122.2458333,963800000
34.8375,119.1791667,856100000
17.50416667,120.4125,4948700000
9.4875,80.4875,759500000
-7.470833333,112.8208333,294600000
25.1125,121.2458333,217900000
11.54583333,109.0125,3017700000
21.55416667,111.4458333,618400000
-22.7625,-43.25416667,775700000
22.89583333,115.6125,1204200000
2.654166667,103.6208333,4441500000
-16.72083333,-72.42083333,13616000000
35.60416667,119.6458333,691000000
31.75416667,121.5958333,293800000
9.0375,104.8208333,1409200000
3.770833333,98.7125,449100000
38.05416667,-121.9208333,1.24347E+11
22.74583333,113.7541667,380800000
32.07916667,120.6291667,338500000
9.020833333,105.4125,1033500000
13.8875,120.9041667,719800000
14.82083333,120.5791667,622000000
18.9875,105.6125,647800000
37.09583333,50.3875,1748700000
16.50416667,97.65416667,5911000000
-8.279166667,142.4041667,63811500000
9.429166667,-75.9125,14065300000
54.3125,18.9375,1.92635E+11
9.654166667,80.07916667,492600000
33.04583333,120.8208333,728800000
-31.07916667,30.19583333,1630300000
1.645833333,103.9625,1824500000
-3.695833333,119.4541667,6435000000
4.854166667,8.279166667,1840700000
5.2125,-9.345833333,5699000000
20.77083333,106.7541667,187000000
31.14583333,33.8125,23828300000
10.37083333,104.4875,2186300000
36.59583333,35.5875,21206100000
-6.095833333,106.9625,72600000
36.85416667,7.954166667,2753000000
19.8375,-71.67916667,7070500000
37.47916667,49.4625,1488500000
53.67083333,-0.6875,11720000000
31.52083333,31.02083333,289600000
17.7375,106.4291667,3028300000
12.3125,98.77916667,17697300000
10.02083333,122.7291667,2068700000
-7.895833333,110.0291667,733500000
10.50416667,122.8125,894000000
34.3625,10.19583333,4110400000
1.820833333,102.8958333,2116000000
5.2375,115.4708333,9151200000
24.94583333,118.6875,413000000
-7.7875,109.6458333,831600000
3.854166667,100.8458333,2573700000
15.14583333,108.8708333,3498200000
21.3375,110.6208333,402000000
44.4375,46.8125,42738800000
5.7875,-57.1375,64332500000
14.65416667,120.9458333,100500000
6.3625,81.52916667,1389500000
-7.6125,112.8875,662700000
1.6375,-79.00416667,10528800000
-6.2375,107.7125,715800000
31.45416667,30.9125,323600000
6.3125,1.9625,3660000000
14.4375,-92.0875,808500000
36.12916667,120.0958333,554400000
16.87916667,107.1625,2491600000
0.170833333,102.5791667,20414600000
9.470833333,80.25416667,351600000
33.12083333,11.6125,16518200000
31.92083333,-114.9541667,6.20349E+11
-6.954166667,110.4041667,265800000
24.3375,120.5541667,1209400000
8.645833333,78.12916667,5632900000
13.59583333,100.5958333,70900000
20.64583333,93.00416667,21416400000
16.0625,-16.47916667,4.43891E+11
22.32916667,88.67083333,628300000
52.6125,5.645833333,10566500000
39.65416667,119.3125,620000000
33.45416667,120.6208333,635400000
-35.72916667,-57.35416667,5463000000
36.67083333,51.45416667,1736200000
-4.0375,144.6958333,17814600000
-30.1125,30.85416667,945400000
24.0875,120.4125,344400000
30.27916667,121.0958333,378000000
-4.120833333,105.7875,6532600000
37.54583333,120.2458333,594800000
5.170833333,100.4291667,1495500000
-10.4625,-36.40416667,6.36856E+11
45.59583333,47.72083333,1.40407E+12
30.64583333,121.1625,338600000
9.495833333,-84.3375,1361700000
33.7625,-118.1958333,2024900000
10.5375,107.0208333,712000000
47.2875,-1.970833333,1.16624E+11
40.7875,23.85416667,16820400000
21.89583333,88.4625,1155600000
25.54583333,66.4375,13299800000
-1.595833333,137.8625,78985500000
-35.74583333,-57.3625,86101700000
-0.1125,99.7625,2098500000
20.20416667,93.30416667,9999300000
25.2375,121.6375,59800000
11.9625,-14.9875,12399600000
8.504166667,124.6541667,1474600000
53.32083333,7.295833333,12103000000
22.57916667,113.4791667,307600000
17.42916667,106.6458333,2492100000
24.04583333,117.7041667,638600000
22.10416667,87.9625,2875100000
20.54583333,-77.22083333,8989300000
41.02916667,28.95416667,365200000
15.5375,108.5958333,873500000
2.395833333,45.95416667,1742400000
40.84583333,19.39583333,6141700000
-13.52083333,40.52083333,61389400000
6.229166667,80.05416667,141700000
9.320833333,76.37916667,3920300000
31.27083333,30.19583333,455200000
41.39583333,28.5125,527800000
13.4125,-87.6125,2584700000
-7.804166667,108.2625,609300000
13.8875,43.22916667,700200000
22.9625,116.2875,288400000
33.24583333,-8.4875,3606700000
-0.779166667,100.2625,555500000
21.59583333,109.6625,723900000
24.84583333,120.9375,559500000
14.5375,-92.22083333,1413600000
10.2125,122.8458333,1153300000
22.64583333,90.07083333,577900000
30.85416667,121.7958333,410200000
24.67916667,118.1625,547200000
29.27083333,121.5458333,633600000
-21.44583333,43.5125,54933400000
7.929166667,81.52916667,1759500000
2.970833333,99.8125,5650800000
6.0375,80.80416667,170800000
22.4625,120.4375,432000000
9.245833333,78.8375,6862500000
25.89583333,36.6875,1.04372E+11
18.2125,83.9375,9234000000
-2.4125,105.1125,2259300000
6.979166667,79.87083333,65600000
5.5375,5.670833333,515300000
-6.029166667,106.5625,186100000
19.65416667,85.4875,5272600000
13.12916667,45.45416667,3281400000
7.329166667,125.7458333,2416300000
22.7625,121.1708333,1597000000
5.895833333,102.4875,694400000
2.495833333,100.1125,4032800000
38.92916667,26.97916667,3372200000
6.0625,80.8875,394400000
11.1625,75.80416667,2978500000
21.82916667,112.0125,964700000
36.30416667,34.02916667,10356400000
36.92083333,121.8625,619300000
35.7125,139.8541667,3482800000
36.82083333,53.1625,2091700000
-6.745833333,146.9708333,12747500000
22.4875,89.82083333,679100000
-22.7875,-43.27083333,228700000
8.8375,-13.09583333,18645200000
36.77083333,10.29583333,2313300000
-4.445833333,-37.7875,73463400000
39.80416667,127.5875,2515600000
10.19583333,76.19583333,6308600000
51.22916667,4.395833333,18975400000
7.504166667,81.75416667,536400000
19.37083333,85.0625,7856000000
12.2625,109.1958333,1911800000
-7.7625,109.4708333,506400000
-6.870833333,110.5125,323000000
-19.9875,48.7625,17701500000
25.67083333,119.4708333,550700000
20.57083333,92.7125,2325400000
30.0875,47.94583333,12762100000
5.320833333,103.1041667,4535300000
-7.504166667,144.3791667,16525400000
3.779166667,103.3291667,1654200000
35.57083333,119.6291667,520500000
-18.1375,178.5291667,3023200000
28.6375,121.5125,200500000
4.904166667,-2.279166667,8436000000
8.3875,100.1375,865000000
-8.970833333,-78.64583333,11953000000
24.8625,66.87083333,97300000
-6.1875,107.6041667,572500000
32.94583333,120.8958333,492600000
35.0875,119.2958333,371200000
-6.1375,107.4625,400300000
22.79583333,90.77916667,488800000
30.1625,121.5375,210900000
6.454166667,-58.59583333,1.54932E+11
40.47916667,122.3291667,357600000
21.89583333,72.60416667,3953100000
14.6125,42.9875,1432500000
40.60416667,120.7541667,699000000
14.00416667,-91.42916667,872400000
1.204166667,108.9875,7380700000
31.09583333,32.52916667,3010900000
27.97916667,120.7541667,203400000
-8.220833333,111.0958333,731900000
2.979166667,99.80416667,1610600000
35.02916667,35.89583333,390800000
59.47083333,28.04583333,56230000000
24.85416667,120.9458333,261900000
10.24583333,-61.50416667,483400000
4.729166667,6.870833333,262700000
10.55416667,-61.4625,189100000
22.90416667,113.4708333,214300000
5.245833333,97.4875,4798700000
6.245833333,102.0791667,805800000
21.44583333,69.7875,10866700000
-6.854166667,109.4125,299100000
-6.320833333,108.1375,489600000
37.39583333,119.9375,496800000
9.0125,78.27083333,5201200000
7.0375,100.7208333,1452100000
35.2125,35.95416667,326300000
-34.2875,-58.57916667,4678400000
31.2875,121.7125,80000000
2.579166667,99.99583333,3305400000
39.47916667,122.5541667,2763500000
31.9875,120.6125,182900000
-5.5625,-80.87083333,9588900000
-7.829166667,109.8291667,492700000
30.59583333,121.0791667,307200000
14.12916667,-91.67083333,802500000
36.7125,52.64583333,1825400000
9.445833333,80.15416667,383900000
33.7375,-118.1125,2135300000
7.9875,123.6458333,1275800000
13.4375,-87.8375,2756100000
18.49583333,110.0875,1126800000
23.32916667,120.1291667,565800000
5.145833333,-3.279166667,28085700000
35.29583333,-1.470833333,7251100000
-7.6375,112.9625,453400000
7.7375,79.79583333,305400000
22.92083333,120.1791667,363800000
18.40416667,105.8875,501800000
-31.6625,18.19583333,46389900000
5.779166667,118.3458333,16086300000
35.32916667,35.92083333,378300000
30.1625,120.8875,344000000
21.67083333,72.85416667,96222800000
39.59583333,125.4541667,3604400000
-7.420833333,106.6708333,872300000
16.02083333,108.2208333,387900000
-3.245833333,114.1125,15998400000
36.97083333,6.5875,989600000
10.27083333,106.7208333,283000000
28.02083333,120.7041667,204700000
22.84583333,115.5458333,393100000
26.75416667,55.44583333,8086700000
8.554166667,124.7458333,1757500000
32.7375,120.8541667,302100000
9.945833333,-13.6875,16740600000
4.420833333,98.27916667,4888200000
11.3625,79.8125,78259100000
31.72083333,121.6875,270600000
8.5625,79.92083333,984400000
40.44583333,128.9208333,2321500000
-2.3375,104.6375,8146500000
5.1375,-4.979166667,99244500000
23.4625,120.1791667,422900000
39.7375,123.2125,877000000
39.67916667,123.0041667,775000000
4.0375,9.5625,4226700000
31.1125,32.50416667,203700000
19.27916667,108.6708333,5044900000
9.129166667,78.4875,3878200000
8.120833333,81.45416667,462400000
-23.9875,-46.29583333,545700000
23.00416667,120.1458333,275000000
7.379166667,-12.34583333,14313100000
-31.24583333,30.04583333,977600000
11.94583333,-15.02083333,24372400000
21.77083333,111.6875,610700000
7.704166667,79.79583333,232300000
-8.5125,126.0125,1357200000
-30.0125,-51.22083333,2003500000
-11.80416667,-37.54583333,36106400000
13.42916667,46.67083333,7241900000
14.80416667,120.5541667,381800000
-2.379166667,104.8791667,810500000
19.97916667,109.7458333,738900000
-34.67083333,-58.30416667,184000000
15.3625,108.7791667,738800000
-6.8875,110.2291667,252200000
34.94583333,35.87916667,356100000
6.870833333,100.9708333,1875900000
-6.020833333,106.6208333,1574700000
8.095833333,-76.92916667,35403400000
-2.820833333,-44.17916667,52811000000
-7.654166667,108.8541667,420500000
46.8125,-71.19583333,1.05334E+12
-24.1875,-46.7875,918100000
4.029166667,98.4375,1519100000
-7.0875,-34.8875,19749500000
23.94583333,117.3791667,941800000
37.4375,121.5541667,392000000
7.279166667,81.8625,1718300000
-8.6125,114.1041667,672000000
-34.55416667,-58.4125,97500000
10.54583333,123.7125,256700000
-23.0125,-43.32083333,182600000
28.3875,121.1791667,345000000
-1.004166667,8.920833333,2.15377E+11
-6.3875,38.85416667,17755400000
41.57916667,32.0625,13346100000
